state_id,store_id,cat_id,dept_id,item_id,base_price,sell_price,price_diff,price_discount,base_demand,demand_change,demand_percent
TX,TX_1,FOODS,FOODS_1,FOODS_1_206,1.98,1.76,-0.21999999999999997,11.11,22.75,-14.522,-63.83
TX,TX_1,FOODS,FOODS_1,FOODS_1_207,3.32,3.12,-0.19999999999999973,6.02,6.364,-3.75,-58.93
TX,TX_1,FOODS,FOODS_1,FOODS_1_209,2.38,2.38,0.0,0.0,5.72,3.851,67.33
TX,TX_1,FOODS,FOODS_1,FOODS_1_209,2.38,0.99,-1.39,58.4,5.72,1.2800000000000002,22.38
TX,TX_1,FOODS,FOODS_1,FOODS_1_209,2.38,0.99,-1.39,58.4,5.72,14.280000000000001,249.65
TX,TX_1,FOODS,FOODS_1,FOODS_1_209,2.38,2.38,0.0,0.0,5.72,3.684,64.41
TX,TX_1,FOODS,FOODS_1,FOODS_1_211,5.72,5.61,-0.10999999999999943,1.92,0.903,1.347,149.17
TX,TX_1,FOODS,FOODS_1,FOODS_1_213,2.38,2.38,0.0,0.0,4.437,0.7059999999999995,15.91
TX,TX_1,FOODS,FOODS_1,FOODS_1_213,2.38,0.99,-1.39,58.4,4.437,1.5629999999999997,35.23
TX,TX_1,FOODS,FOODS_1,FOODS_1_213,2.38,2.38,0.0,0.0,4.437,0.5629999999999997,12.69
TX,TX_1,FOODS,FOODS_1,FOODS_1_213,2.38,1.5,-0.8799999999999999,36.97,4.437,-1.4370000000000003,-32.39
TX,TX_1,FOODS,FOODS_1,FOODS_1_214,2.92,2.64,-0.2799999999999998,9.59,3.22,-1.1880000000000002,-36.89
TX,TX_1,FOODS,FOODS_1,FOODS_1_216,4.86,4.74,-0.1200000000000001,2.47,2.074,1.71,82.45
TX,TX_1,FOODS,FOODS_1,FOODS_1_217,3.28,2.94,-0.33999999999999986,10.37,12.015,-1.5670000000000002,-13.04
TX,TX_1,FOODS,FOODS_1,FOODS_1_218,0.98,0.92,-0.05999999999999994,6.12,10.294,4.600999999999999,44.7
TX,TX_1,FOODS,FOODS_1,FOODS_1_219,2.18,2.0,-0.18000000000000016,8.26,4.667,10.494,224.86
TX,TX_1,FOODS,FOODS_1,FOODS_1_219,2.18,1.75,-0.43000000000000016,19.72,4.667,12.665999999999999,271.39
TX,TX_1,FOODS,FOODS_1,FOODS_1_219,2.18,2.0,-0.18000000000000016,8.26,4.667,15.351,328.93
TX,TX_1,FOODS,FOODS_2,FOODS_2_001,1.76,1.66,-0.10000000000000009,5.68,5.53,1.4699999999999998,26.58
TX,TX_1,FOODS,FOODS_2,FOODS_2_005,3.87,3.25,-0.6200000000000001,16.02,0.0,4.0,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_005,3.87,3.68,-0.18999999999999995,4.91,0.0,4.857,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_005,3.87,3.48,-0.3900000000000001,10.08,0.0,9.567,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_005,3.87,3.68,-0.18999999999999995,4.91,0.0,7.6,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_009,1.38,1.18,-0.19999999999999996,14.49,6.606,2.6050000000000004,39.43
TX,TX_1,FOODS,FOODS_2,FOODS_2_011,2.68,1.98,-0.7000000000000002,26.12,1.761,-0.361,-20.5
TX,TX_1,FOODS,FOODS_2,FOODS_2_012,2.97,2.96,-0.010000000000000231,0.34,1.886,-0.19599999999999995,-10.39
TX,TX_1,FOODS,FOODS_2,FOODS_2_013,1.76,1.57,-0.18999999999999995,10.8,55.66,14.911000000000001,26.79
TX,TX_1,FOODS,FOODS_2,FOODS_2_014,2.42,2.08,-0.33999999999999986,14.05,4.93,0.16999999999999993,3.45
TX,TX_1,FOODS,FOODS_2,FOODS_2_014,2.42,2.27,-0.1499999999999999,6.2,4.93,-2.263,-45.9
TX,TX_1,FOODS,FOODS_2,FOODS_2_016,1.14,1.0,-0.1399999999999999,12.28,16.169,-5.1690000000000005,-31.97
TX,TX_1,FOODS,FOODS_2,FOODS_2_016,1.14,0.98,-0.15999999999999992,14.04,16.169,-0.05799999999999983,-0.36
TX,TX_1,FOODS,FOODS_2,FOODS_2_018,6.98,6.98,0.0,0.0,2.625,10.25,390.48
TX,TX_1,FOODS,FOODS_2,FOODS_2_018,6.98,6.47,-0.5100000000000007,7.31,2.625,-0.5510000000000002,-20.99
TX,TX_1,FOODS,FOODS_2,FOODS_2_018,6.98,6.98,0.0,0.0,2.625,2.7750000000000004,105.71
TX,TX_1,FOODS,FOODS_2,FOODS_2_018,6.98,6.88,-0.10000000000000053,1.43,2.625,5.232,199.31
TX,TX_1,FOODS,FOODS_2,FOODS_2_019,2.98,2.92,-0.06000000000000005,2.01,20.934,5.122,24.47
TX,TX_1,FOODS,FOODS_2,FOODS_2_020,2.5,1.96,-0.54,21.6,13.239,5.361000000000001,40.49
TX,TX_1,FOODS,FOODS_2,FOODS_2_022,6.98,6.88,-0.10000000000000053,1.43,2.55,7.45,292.16
TX,TX_1,FOODS,FOODS_2,FOODS_2_022,6.98,6.98,0.0,0.0,2.55,11.45,449.02
TX,TX_1,FOODS,FOODS_2,FOODS_2_024,2.58,2.48,-0.10000000000000009,3.88,4.961,5.406000000000001,108.97
TX,TX_1,FOODS,FOODS_2,FOODS_2_025,3.87,3.25,-0.6200000000000001,16.02,0.875,1.125,128.57
TX,TX_1,FOODS,FOODS_2,FOODS_2_025,3.87,3.68,-0.18999999999999995,4.91,0.875,2.411,275.54
TX,TX_1,FOODS,FOODS_2,FOODS_2_025,3.87,3.48,-0.3900000000000001,10.08,0.875,3.835,438.29
TX,TX_1,FOODS,FOODS_2,FOODS_2_025,3.87,3.68,-0.18999999999999995,4.91,0.875,1.5,171.43
TX,TX_1,FOODS,FOODS_2,FOODS_2_026,2.28,1.96,-0.31999999999999984,14.04,2.575,21.334,828.5
TX,TX_1,FOODS,FOODS_2,FOODS_2_029,11.54,10.48,-1.0599999999999987,9.19,28.0,0.2270000000000003,0.81
TX,TX_1,FOODS,FOODS_2,FOODS_2_029,11.54,10.26,-1.2799999999999994,11.09,28.0,8.125,29.02
TX,TX_1,FOODS,FOODS_2,FOODS_2_030,4.43,3.28,-1.15,25.96,4.831,3.2939999999999996,68.18
TX,TX_1,FOODS,FOODS_2,FOODS_2_030,4.43,4.23,-0.1999999999999993,4.51,4.831,1.5359999999999996,31.79
TX,TX_1,FOODS,FOODS_2,FOODS_2_031,2.24,1.88,-0.3600000000000003,16.07,16.761,10.177,60.72
TX,TX_1,FOODS,FOODS_2,FOODS_2_031,2.24,2.0,-0.2400000000000002,10.71,16.761,9.572,57.11
TX,TX_1,FOODS,FOODS_2,FOODS_2_032,2.24,1.88,-0.3600000000000003,16.07,12.62,5.599000000000002,44.37
TX,TX_1,FOODS,FOODS_2,FOODS_2_032,2.24,2.0,-0.2400000000000002,10.71,12.62,-0.28699999999999903,-2.27
TX,TX_1,FOODS,FOODS_2,FOODS_2_034,2.5,1.96,-0.54,21.6,10.253,12.864999999999998,125.48
TX,TX_1,FOODS,FOODS_2,FOODS_2_036,4.25,3.98,-0.27,6.35,10.0,5.333,53.33
TX,TX_1,FOODS,FOODS_2,FOODS_2_036,4.25,3.48,-0.77,18.12,10.0,6.600000000000001,66.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_036,4.25,3.33,-0.9199999999999999,21.65,10.0,6.471,64.71
TX,TX_1,FOODS,FOODS_2,FOODS_2_036,4.25,3.47,-0.7799999999999998,18.35,10.0,3.319000000000001,33.19
TX,TX_1,FOODS,FOODS_2,FOODS_2_037,6.98,5.98,-1.0,14.33,2.172,-0.6270000000000002,-28.87
TX,TX_1,FOODS,FOODS_2,FOODS_2_038,6.08,5.88,-0.20000000000000018,3.29,5.031,5.064000000000001,100.66
TX,TX_1,FOODS,FOODS_2,FOODS_2_038,6.08,1.5,-4.58,75.33,5.031,-2.0309999999999997,-40.37
TX,TX_1,FOODS,FOODS_2,FOODS_2_038,6.08,5.88,-0.20000000000000018,3.29,5.031,-4.031,-80.12
TX,TX_1,FOODS,FOODS_2,FOODS_2_041,3.78,3.25,-0.5299999999999998,14.02,1.867,2.033,108.89
TX,TX_1,FOODS,FOODS_2,FOODS_2_041,3.78,3.48,-0.2999999999999998,7.94,1.867,0.2999999999999998,16.07
TX,TX_1,FOODS,FOODS_2,FOODS_2_042,2.24,1.88,-0.3600000000000003,16.07,3.5,9.812,280.34
TX,TX_1,FOODS,FOODS_2,FOODS_2_042,2.24,2.0,-0.2400000000000002,10.71,3.5,9.5,271.43
TX,TX_1,FOODS,FOODS_2,FOODS_2_042,2.24,1.0,-1.2400000000000002,55.36,3.5,1.5,42.86
TX,TX_1,FOODS,FOODS_2,FOODS_2_042,2.24,2.0,-0.2400000000000002,10.71,3.5,3.833,109.51
TX,TX_1,FOODS,FOODS_2,FOODS_2_042,2.24,2.24,0.0,0.0,3.5,2.2779999999999996,65.09
TX,TX_1,FOODS,FOODS_2,FOODS_2_042,2.24,1.25,-0.9900000000000002,44.2,3.5,2.5,71.43
TX,TX_1,FOODS,FOODS_2,FOODS_2_043,2.68,1.98,-0.7000000000000002,26.12,0.915,4.335,473.77
TX,TX_1,FOODS,FOODS_2,FOODS_2_044,2.5,2.48,-0.020000000000000018,0.8,13.467,-7.4670000000000005,-55.45
TX,TX_1,FOODS,FOODS_2,FOODS_2_044,2.5,1.96,-0.54,21.6,13.467,3.2299999999999986,23.98
TX,TX_1,FOODS,FOODS_2,FOODS_2_047,2.42,2.08,-0.33999999999999986,14.05,8.183,2.9220000000000006,35.71
TX,TX_1,FOODS,FOODS_2,FOODS_2_047,2.42,2.27,-0.1499999999999999,6.2,8.183,0.44899999999999984,5.49
TX,TX_1,FOODS,FOODS_2,FOODS_2_049,2.28,2.22,-0.05999999999999961,2.63,10.2,-1.5539999999999985,-15.24
TX,TX_1,FOODS,FOODS_2,FOODS_2_051,2.58,2.48,-0.10000000000000009,3.88,2.48,4.933999999999999,198.95
TX,TX_1,FOODS,FOODS_2,FOODS_2_051,2.58,1.85,-0.73,28.29,2.48,8.52,343.55
TX,TX_1,FOODS,FOODS_2,FOODS_2_052,11.98,10.28,-1.700000000000001,14.19,8.75,5.228999999999999,59.76
TX,TX_1,FOODS,FOODS_2,FOODS_2_053,6.94,6.48,-0.45999999999999996,6.63,1.228,0.5720000000000001,46.58
TX,TX_1,FOODS,FOODS_2,FOODS_2_054,2.44,2.28,-0.16000000000000014,6.56,13.628,0.5280000000000005,3.87
TX,TX_1,FOODS,FOODS_2,FOODS_2_055,2.5,1.96,-0.54,21.6,11.337,-0.16600000000000037,-1.46
TX,TX_1,FOODS,FOODS_2,FOODS_2_056,6.98,6.47,-0.5100000000000007,7.31,4.125,-3.1630000000000003,-76.68
TX,TX_1,FOODS,FOODS_2,FOODS_2_056,6.98,6.98,0.0,0.0,4.125,0.6749999999999998,16.36
TX,TX_1,FOODS,FOODS_2,FOODS_2_056,6.98,6.88,-0.10000000000000053,1.43,4.125,6.763999999999999,163.98
TX,TX_1,FOODS,FOODS_2,FOODS_2_056,6.98,6.98,0.0,0.0,4.125,16.875,409.09
TX,TX_1,FOODS,FOODS_2,FOODS_2_058,4.84,3.98,-0.8599999999999999,17.77,5.028,1.5430000000000001,30.69
TX,TX_1,FOODS,FOODS_2,FOODS_2_058,4.84,4.37,-0.46999999999999975,9.71,5.028,2.4720000000000004,49.16
TX,TX_1,FOODS,FOODS_2,FOODS_2_058,4.84,1.99,-2.8499999999999996,58.88,5.028,-3.0279999999999996,-60.22
TX,TX_1,FOODS,FOODS_2,FOODS_2_058,4.84,4.37,-0.46999999999999975,9.71,5.028,1.9720000000000004,39.22
TX,TX_1,FOODS,FOODS_2,FOODS_2_060,6.98,5.98,-1.0,14.33,5.833,0.2599999999999998,4.46
TX,TX_1,FOODS,FOODS_2,FOODS_2_061,1.76,1.73,-0.030000000000000027,1.7,16.8,-6.050000000000001,-36.01
TX,TX_1,FOODS,FOODS_2,FOODS_2_061,1.76,1.39,-0.3700000000000001,21.02,16.8,-3.8000000000000007,-22.62
TX,TX_1,FOODS,FOODS_2,FOODS_2_061,1.76,1.73,-0.030000000000000027,1.7,16.8,-0.5399999999999991,-3.21
TX,TX_1,FOODS,FOODS_2,FOODS_2_062,5.24,4.48,-0.7599999999999998,14.5,1.591,1.409,88.56
TX,TX_1,FOODS,FOODS_2,FOODS_2_062,5.24,4.58,-0.6600000000000001,12.6,1.591,0.242,15.21
TX,TX_1,FOODS,FOODS_2,FOODS_2_062,5.24,4.68,-0.5600000000000005,10.69,1.591,0.3420000000000001,21.5
TX,TX_1,FOODS,FOODS_2,FOODS_2_063,2.42,2.08,-0.33999999999999986,14.05,17.451,2.338000000000001,13.4
TX,TX_1,FOODS,FOODS_2,FOODS_2_063,2.42,2.27,-0.1499999999999999,6.2,17.451,1.338000000000001,7.67
TX,TX_1,FOODS,FOODS_2,FOODS_2_064,2.36,2.24,-0.11999999999999966,5.08,1.622,0.55,33.91
TX,TX_1,FOODS,FOODS_2,FOODS_2_065,0.92,0.84,-0.08000000000000007,8.7,10.542,15.47,146.75
TX,TX_1,FOODS,FOODS_2,FOODS_2_066,5.36,4.88,-0.4800000000000004,8.96,2.528,1.592,62.97
TX,TX_1,FOODS,FOODS_2,FOODS_2_066,5.36,5.36,0.0,0.0,2.528,1.354,53.56
TX,TX_1,FOODS,FOODS_2,FOODS_2_066,5.36,1.88,-3.4800000000000004,64.93,2.528,0.472,18.67
TX,TX_1,FOODS,FOODS_2,FOODS_2_067,2.24,1.88,-0.3600000000000003,16.07,9.169,1.2599999999999998,13.74
TX,TX_1,FOODS,FOODS_2,FOODS_2_067,2.24,1.0,-1.2400000000000002,55.36,9.169,-8.169,-89.09
TX,TX_1,FOODS,FOODS_2,FOODS_2_067,2.24,1.88,-0.3600000000000003,16.07,9.169,2.5389999999999997,27.69
TX,TX_1,FOODS,FOODS_2,FOODS_2_067,2.24,2.0,-0.2400000000000002,10.71,9.169,5.997999999999999,65.42
TX,TX_1,FOODS,FOODS_2,FOODS_2_068,6.98,5.98,-1.0,14.33,1.273,0.127,9.98
TX,TX_1,FOODS,FOODS_2,FOODS_2_072,2.68,2.68,0.0,0.0,0.278,3.778,1358.99
TX,TX_1,FOODS,FOODS_2,FOODS_2_072,2.68,2.0,-0.6800000000000002,25.37,0.278,4.7219999999999995,1698.56
TX,TX_1,FOODS,FOODS_2,FOODS_2_072,2.68,1.0,-1.6800000000000002,62.69,0.278,4.7219999999999995,1698.56
TX,TX_1,FOODS,FOODS_2,FOODS_2_072,2.68,2.68,0.0,0.0,0.278,4.5,1618.71
TX,TX_1,FOODS,FOODS_2,FOODS_2_072,2.68,1.98,-0.7000000000000002,26.12,0.278,1.472,529.5
TX,TX_1,FOODS,FOODS_2,FOODS_2_075,2.32,1.97,-0.34999999999999987,15.09,20.016,3.9840000000000018,19.9
TX,TX_1,FOODS,FOODS_2,FOODS_2_076,9.86,8.98,-0.879999999999999,8.92,2.404,-0.4039999999999999,-16.81
TX,TX_1,FOODS,FOODS_2,FOODS_2_079,3.87,3.25,-0.6200000000000001,16.02,0.0,1.0,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_079,3.87,3.68,-0.18999999999999995,4.91,0.0,2.286,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_079,3.87,3.48,-0.3900000000000001,10.08,0.0,3.033,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_079,3.87,3.68,-0.18999999999999995,4.91,0.0,1.5,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_080,2.24,1.88,-0.3600000000000003,16.07,20.803,-4.303000000000001,-20.68
TX,TX_1,FOODS,FOODS_2,FOODS_2_080,2.24,2.0,-0.2400000000000002,10.71,20.803,-3.6359999999999992,-17.48
TX,TX_1,FOODS,FOODS_2,FOODS_2_081,2.62,2.38,-0.2400000000000002,9.16,16.625,-3.08,-18.53
TX,TX_1,FOODS,FOODS_2,FOODS_2_081,2.62,2.58,-0.040000000000000036,1.53,16.625,-4.125,-24.81
TX,TX_1,FOODS,FOODS_2,FOODS_2_083,7.22,6.98,-0.23999999999999932,3.32,0.875,0.625,71.43
TX,TX_1,FOODS,FOODS_2,FOODS_2_083,7.22,7.18,-0.040000000000000036,0.55,0.875,0.7250000000000001,82.86
TX,TX_1,FOODS,FOODS_2,FOODS_2_083,7.22,6.98,-0.23999999999999932,3.32,0.875,0.887,101.37
TX,TX_1,FOODS,FOODS_2,FOODS_2_085,3.18,3.18,0.0,0.0,3.624,6.997,193.07
TX,TX_1,FOODS,FOODS_2,FOODS_2_085,3.18,2.0,-1.1800000000000002,37.11,3.624,0.3759999999999999,10.38
TX,TX_1,FOODS,FOODS_2,FOODS_2_086,2.28,2.22,-0.05999999999999961,2.63,5.0,4.115,82.3
TX,TX_1,FOODS,FOODS_2,FOODS_2_087,9.86,8.98,-0.879999999999999,8.92,1.82,-1.479,-81.26
TX,TX_1,FOODS,FOODS_2,FOODS_2_088,6.68,5.82,-0.8599999999999994,12.87,2.078,5.172000000000001,248.89
TX,TX_1,FOODS,FOODS_2,FOODS_2_088,6.68,5.67,-1.0099999999999998,15.12,2.078,2.5350000000000006,121.99
TX,TX_1,FOODS,FOODS_2,FOODS_2_092,4.25,3.98,-0.27,6.35,7.333,0.33399999999999963,4.55
TX,TX_1,FOODS,FOODS_2,FOODS_2_092,4.25,3.48,-0.77,18.12,7.333,3.4670000000000005,47.28
TX,TX_1,FOODS,FOODS_2,FOODS_2_092,4.25,3.33,-0.9199999999999999,21.65,7.333,4.978999999999999,67.9
TX,TX_1,FOODS,FOODS_2,FOODS_2_092,4.25,2.5,-1.75,41.18,7.333,-3.333,-45.45
TX,TX_1,FOODS,FOODS_2,FOODS_2_092,4.25,3.47,-0.7799999999999998,18.35,7.333,0.782,10.66
TX,TX_1,FOODS,FOODS_2,FOODS_2_093,2.58,2.48,-0.10000000000000009,3.88,9.978,0.5389999999999997,5.4
TX,TX_1,FOODS,FOODS_2,FOODS_2_100,2.5,2.48,-0.020000000000000018,0.8,12.25,-6.25,-51.02
TX,TX_1,FOODS,FOODS_2,FOODS_2_100,2.5,1.96,-0.54,21.6,12.25,-0.09399999999999942,-0.77
TX,TX_1,FOODS,FOODS_2,FOODS_2_100,2.5,1.99,-0.51,20.4,12.25,-4.25,-34.69
TX,TX_1,FOODS,FOODS_2,FOODS_2_100,2.5,2.5,0.0,0.0,12.25,8.75,71.43
TX,TX_1,FOODS,FOODS_2,FOODS_2_103,6.98,6.98,0.0,0.0,7.0,8.7,124.29
TX,TX_1,FOODS,FOODS_2,FOODS_2_103,6.98,6.88,-0.10000000000000053,1.43,7.0,2.125,30.36
TX,TX_1,FOODS,FOODS_2,FOODS_2_104,7.42,6.98,-0.4399999999999995,5.93,14.737,13.485000000000001,91.5
TX,TX_1,FOODS,FOODS_2,FOODS_2_104,7.42,5.98,-1.4399999999999995,19.41,14.737,2.3139999999999983,15.7
TX,TX_1,FOODS,FOODS_2,FOODS_2_109,3.23,2.48,-0.75,23.22,4.544,6.289000000000001,138.4
TX,TX_1,FOODS,FOODS_2,FOODS_2_109,3.23,2.78,-0.4500000000000002,13.93,4.544,2.4560000000000004,54.05
TX,TX_1,FOODS,FOODS_2,FOODS_2_109,3.23,2.5,-0.73,22.6,4.544,-2.5439999999999996,-55.99
TX,TX_1,FOODS,FOODS_2,FOODS_2_111,5.97,5.54,-0.4299999999999997,7.2,1.852,0.1479999999999999,7.99
TX,TX_1,FOODS,FOODS_2,FOODS_2_118,2.83,2.48,-0.3500000000000001,12.37,6.682,-1.0150000000000006,-15.19
TX,TX_1,FOODS,FOODS_2,FOODS_2_118,2.83,2.76,-0.07000000000000028,2.47,6.682,-1.3720000000000008,-20.53
TX,TX_1,FOODS,FOODS_2,FOODS_2_119,2.28,2.22,-0.05999999999999961,2.63,4.333,1.5990000000000002,36.9
TX,TX_1,FOODS,FOODS_2,FOODS_2_124,2.48,2.42,-0.06000000000000005,2.42,2.333,-0.5990000000000002,-25.68
TX,TX_1,FOODS,FOODS_2,FOODS_2_126,4.34,3.78,-0.56,12.9,2.227,4.484,201.35
TX,TX_1,FOODS,FOODS_2,FOODS_2_126,4.34,4.12,-0.21999999999999975,5.07,2.227,2.0589999999999997,92.46
TX,TX_1,FOODS,FOODS_2,FOODS_2_127,6.97,6.97,0.0,0.0,1.312,0.020999999999999908,1.6
TX,TX_1,FOODS,FOODS_2,FOODS_2_127,6.97,2.49,-4.4799999999999995,64.28,1.312,-0.912,-69.51
TX,TX_1,FOODS,FOODS_2,FOODS_2_133,2.68,1.98,-0.7000000000000002,26.12,0.848,1.0190000000000001,120.17
TX,TX_1,FOODS,FOODS_2,FOODS_2_134,3.27,2.96,-0.31000000000000005,9.48,3.0,8.3,276.67
TX,TX_1,FOODS,FOODS_2,FOODS_2_134,3.27,2.98,-0.29000000000000004,8.87,3.0,17.5,583.33
TX,TX_1,FOODS,FOODS_2,FOODS_2_134,3.27,2.94,-0.33000000000000007,10.09,3.0,4.417,147.23
TX,TX_1,FOODS,FOODS_2,FOODS_2_134,3.27,2.96,-0.31000000000000005,9.48,3.0,4.568,152.27
TX,TX_1,FOODS,FOODS_2,FOODS_2_135,2.28,1.96,-0.31999999999999984,14.04,2.774,11.983999999999998,432.01
TX,TX_1,FOODS,FOODS_2,FOODS_2_136,2.78,2.62,-0.1599999999999997,5.76,0.636,1.12,176.1
TX,TX_1,FOODS,FOODS_2,FOODS_2_137,2.5,2.48,-0.020000000000000018,0.8,15.978,-11.978,-74.97
TX,TX_1,FOODS,FOODS_2,FOODS_2_137,2.5,1.96,-0.54,21.6,15.978,-2.039999999999999,-12.77
TX,TX_1,FOODS,FOODS_2,FOODS_2_138,1.88,1.66,-0.21999999999999997,11.7,5.486,0.7730000000000006,14.09
TX,TX_1,FOODS,FOODS_2,FOODS_2_139,3.27,2.96,-0.31000000000000005,9.48,9.0,8.7,96.67
TX,TX_1,FOODS,FOODS_2,FOODS_2_139,3.27,2.98,-0.29000000000000004,8.87,9.0,14.0,155.56
TX,TX_1,FOODS,FOODS_2,FOODS_2_139,3.27,2.94,-0.33000000000000007,10.09,9.0,4.083,45.37
TX,TX_1,FOODS,FOODS_2,FOODS_2_139,3.27,2.96,-0.31000000000000005,9.48,9.0,3.912000000000001,43.47
TX,TX_1,FOODS,FOODS_2,FOODS_2_141,6.98,6.98,0.0,0.0,0.0,5.41,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_141,6.98,6.88,-0.10000000000000053,1.43,0.0,5.778,100.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_144,2.58,2.48,-0.10000000000000009,3.88,2.48,1.9529999999999998,78.75
TX,TX_1,FOODS,FOODS_2,FOODS_2_149,6.98,6.98,0.0,0.0,4.6,5.4,117.39
TX,TX_1,FOODS,FOODS_2,FOODS_2_149,6.98,6.47,-0.5100000000000007,7.31,4.6,-2.8309999999999995,-61.54
TX,TX_1,FOODS,FOODS_2,FOODS_2_149,6.98,6.88,-0.10000000000000053,1.43,4.6,9.289,201.93
TX,TX_1,FOODS,FOODS_2,FOODS_2_149,6.98,6.98,0.0,0.0,4.6,30.4,660.87
TX,TX_1,FOODS,FOODS_2,FOODS_2_150,2.42,2.08,-0.33999999999999986,14.05,6.014,1.936,32.19
TX,TX_1,FOODS,FOODS_2,FOODS_2_150,2.42,2.27,-0.1499999999999999,6.2,6.014,1.5969999999999995,26.55
TX,TX_1,FOODS,FOODS_2,FOODS_2_152,1.98,1.82,-0.15999999999999992,8.08,43.972,-9.115000000000002,-20.73
TX,TX_1,FOODS,FOODS_2,FOODS_2_152,1.98,1.78,-0.19999999999999996,10.1,43.972,-3.2950000000000017,-7.49
TX,TX_1,FOODS,FOODS_2,FOODS_2_153,2.42,2.08,-0.33999999999999986,14.05,6.507,-1.2069999999999999,-18.55
TX,TX_1,FOODS,FOODS_2,FOODS_2_153,2.42,2.27,-0.1499999999999999,6.2,6.507,-1.5069999999999997,-23.16
TX,TX_1,FOODS,FOODS_2,FOODS_2_154,11.98,10.28,-1.700000000000001,14.19,6.125,-2.614,-42.68
TX,TX_1,FOODS,FOODS_2,FOODS_2_156,1.38,1.18,-0.19999999999999996,14.49,2.268,0.3640000000000003,16.05
TX,TX_1,FOODS,FOODS_2,FOODS_2_157,3.68,3.25,-0.43000000000000016,11.68,0.737,0.263,35.69
TX,TX_1,FOODS,FOODS_2,FOODS_2_157,3.68,3.68,0.0,0.0,0.737,0.763,103.53
TX,TX_1,FOODS,FOODS_2,FOODS_2_157,3.68,3.48,-0.20000000000000018,5.43,0.737,0.715,97.01
TX,TX_1,FOODS,FOODS_2,FOODS_2_160,2.88,2.37,-0.5099999999999998,17.71,0.592,0.44400000000000006,75.0
TX,TX_1,FOODS,FOODS_2,FOODS_2_160,2.88,2.62,-0.2599999999999998,9.03,0.592,-0.34199999999999997,-57.77
TX,TX_1,FOODS,FOODS_2,FOODS_2_163,2.68,1.98,-0.7000000000000002,26.12,2.596,8.779,338.17
TX,TX_1,FOODS,FOODS_2,FOODS_2_164,2.38,2.28,-0.10000000000000009,4.2,17.549,0.004000000000001336,0.02
TX,TX_1,FOODS,FOODS_2,FOODS_2_166,2.24,1.88,-0.3600000000000003,16.07,20.408,21.561,105.65
TX,TX_1,FOODS,FOODS_2,FOODS_2_166,2.24,2.0,-0.2400000000000002,10.71,20.408,7.924999999999997,38.83
TX,TX_1,FOODS,FOODS_2,FOODS_2_167,2.5,1.96,-0.54,21.6,2.663,3.7370000000000005,140.33
TX,TX_1,FOODS,FOODS_2,FOODS_2_170,2.83,2.76,-0.07000000000000028,2.47,16.864,-3.0020000000000007,-17.8
TX,TX_1,FOODS,FOODS_2,FOODS_2_171,2.78,2.47,-0.3099999999999996,11.15,10.0,4.856999999999999,48.57
TX,TX_1,FOODS,FOODS_2,FOODS_2_171,2.78,2.48,-0.2999999999999998,10.79,10.0,-1.75,-17.5
TX,TX_1,FOODS,FOODS_2,FOODS_2_171,2.78,2.64,-0.13999999999999968,5.04,10.0,-2.5709999999999997,-25.71
TX,TX_1,FOODS,FOODS_2,FOODS_2_171,2.78,2.47,-0.3099999999999996,11.15,10.0,0.2140000000000004,2.14
TX,TX_1,FOODS,FOODS_2,FOODS_2_171,2.78,2.68,-0.09999999999999964,3.6,10.0,-4.705,-47.05
TX,TX_1,FOODS,FOODS_2,FOODS_2_173,8.67,7.76,-0.9100000000000001,10.5,3.695,-0.5949999999999998,-16.1
TX,TX_1,FOODS,FOODS_2,FOODS_2_174,2.48,2.42,-0.06000000000000005,2.42,2.667,0.512,19.2
TX,TX_1,FOODS,FOODS_2,FOODS_2_176,2.48,2.42,-0.06000000000000005,2.42,1.4,2.4090000000000003,172.07
TX,TX_1,FOODS,FOODS_2,FOODS_2_183,8.67,7.76,-0.9100000000000001,10.5,16.949,6.600999999999999,38.95
TX,TX_1,FOODS,FOODS_2,FOODS_2_184,4.98,4.78,-0.20000000000000018,4.02,26.727,-8.093,-30.28
TX,TX_1,FOODS,FOODS_2,FOODS_2_188,2.68,1.98,-0.7000000000000002,26.12,1.042,5.958,571.79
TX,TX_1,FOODS,FOODS_2,FOODS_2_189,2.58,2.48,-0.10000000000000009,3.88,3.866,-0.9660000000000002,-24.99
TX,TX_1,FOODS,FOODS_2,FOODS_2_189,2.58,2.0,-0.5800000000000001,22.48,3.866,1.134,29.33
TX,TX_1,FOODS,FOODS_2,FOODS_2_189,2.58,2.48,-0.10000000000000009,3.88,3.866,0.3839999999999999,9.93
TX,TX_1,FOODS,FOODS_2,FOODS_2_190,2.68,1.98,-0.7000000000000002,26.12,2.745,2.505,91.26
